"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","scarifTypeGen","scarifTypeSpe","chemicalCor","storageType","storageDetails","storageTemp","storageDuration","responseVar","responseValueNum","responseErrorType","photoperiodCor","treatmentOverview","chemicalConcent","chemicalConcentUnit","datasetIDstudy","latbi","provLatLon","provLatLonAlt"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","74.072",NA,NA,"3","25","75",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","75","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",74.072,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","73.062",NA,NA,"3","25","78",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","78","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",73.062,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","74.241",NA,NA,"3","25","79",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","79","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",74.241,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","77.945",NA,NA,"3","25","81",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","81","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",77.945,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","78.956",NA,NA,"3","25","83",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","83","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",78.956,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","78.619",NA,NA,"3","25","86",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","86","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",78.619,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","79.629",NA,NA,"3","25","88",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","88","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",79.629,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","84.008",NA,NA,"3","25","89",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","89","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",84.008,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","1500","3","N",NA,"N",NA,NA,NA,"per.germ","84.176",NA,NA,"3","25","90",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","90","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",84.176,NA,"dark","cold stratification x hormone","1500",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,"3","25","1",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","1","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",0,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,"3","25","3",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","3","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",0,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,"3","25","5",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","5","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",0,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","0",NA,NA,"3","25","7",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","7","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",0,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","0.481",NA,NA,"3","25","9",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","9","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",0.481,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","0.817",NA,NA,"3","25","11",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","11","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",0.817,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","4.185",NA,NA,"3","25","13",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","13","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",4.185,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","4.522",NA,NA,"3","25","15",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","15","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",4.522,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","5.196",NA,NA,"3","25","17",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","17","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",5.196,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","8.901",NA,NA,"3","25","19",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","19","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",8.901,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","14.289",NA,NA,"3","25","21",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","21","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",14.289,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","18.163",NA,NA,"3","25","23",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","23","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",18.163,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","20.352",NA,NA,"3","25","25",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","25","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",20.352,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","26.078",NA,NA,"3","25","27",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","27","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",26.078,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","31.298",NA,NA,"3","25","29",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","29","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",31.298,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","38.539",NA,NA,"3","25","31",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","31","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",38.539,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","37.866",NA,NA,"3","25","33",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","33","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",37.866,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","41.065",NA,NA,"3","25","35",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","35","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",41.065,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","44.939",NA,NA,"3","25","37",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","37","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",44.939,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","51.17",NA,NA,"3","25","40",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","40","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",51.17,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","52.854",NA,NA,"3","25","41",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","41","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",52.854,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","54.032",NA,NA,"3","25","44",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","44","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",54.032,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","54.369",NA,NA,"3","25","46",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","46","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",54.369,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","55.716",NA,NA,"3","25","47",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","47","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",55.716,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","57.4",NA,NA,"3","25","49",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","49","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",57.4,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","57.569",NA,NA,"3","25","51",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","51","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",57.569,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","60.432",NA,NA,"3","25","53",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","53","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",60.432,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","60.937",NA,NA,"3","25","55",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","55","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",60.937,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","61.442",NA,NA,"3","25","57",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","57","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",61.442,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","62.116",NA,NA,"3","25","59",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","59","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",62.116,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
"zardari19","exp3","MN","Ferula","gummosa",NA,"N","N","Semnan, Iran","35.58","53.39","1130","Asia",NA,"2016","2016","plastic bags","14",NA,"7","cold stratification","5","30","5",NA,"0","GA3","2000","3","N",NA,"N",NA,NA,NA,"per.germ","63.463",NA,NA,"3","25","61",NA,"Figure 5",NA,"5","30",NA,NA,NA,"5","5","61","constant","5",NA,"0/24","0","24",NA,NA,"GA3","airtight","plastic","7","14","percent.germ",63.463,NA,"dark","cold stratification x hormone","2000",NA,"zardari19exp3","Ferula_gummosa","35.58 53.39","35.58 53.39 1130"
